RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
395018,"Redding, CA",204,240900,239300,236200,233700,229600,224800,218300,210100,203100,200500,206300,206e3,197300,193800,191100,191500,185900,187700,193100,192100,188400,188400,189400,188900,185e3,177500,173200,170100,166e3,164800,166900,166800,169400,164100,161300,154400,153900,155800,154700,155300,153600,155600,159600,158200,153e3,147500,147700,148300,145500,153600,157800,165400,159500,161200,157300,163e3,162200,169800,171200,177100,176500,179500,185200,186800,188800,186300,187800,192800,195400,191100,189100,181800,191800,191900,197400,199e3,205200,208300,212200,211e3,213300,210600,210900,215600,218700,223200,223700,220700,218700,220500,227e3,223600,223500,220200,227200,219e3,218e3,213200,218e3,221700,220500,225800,224600,231e3,232300,234800,232400,232700,234900,239600,241300,244100,244500,242600,238800,238200,237600,243500,248600,252400,252300,250800,249500,247e3,251900,260300,261200,253400,245100,244900,251100,255600,263900,265100
394872,"Monroe, LA",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155600,155200,15e4,146e3,145e3,141700,143800,138100,137400,136600,143700,143900,139200,134500,134700,140200,144e3,146500,139900,142300,137400,139100,133500,134200,130500,133500,138600,143700,147900,147500,149500,148500,158300,170900,170900,163900,146200,136100,131600,148700,153500,160200,147900,138300,133100,132300,
394559,"El Centro, CA",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151200,149800,154300,144400,145800,145900,164800,165e3,177400,163400,167600,173300,173500,189200,178200,176300,164500,168200,180100,180100,181700,173200,176600,176e3,180600,181500,185100,188200,188300,185400,18e4,183300,186100,190700,188800,192600,198100,199500,199200,201400,201800,205100,204800,208900,207300,209800,211e3,214700,210400,212600,209300,209900,211900,213700,214900,213100,229600,241100,235200,224700,210200,22e4,218400,227200,223500,215600,211900,215600,229e3,236300,239800,
394896,"Muskegon, MI",207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74700,75300,79500,66700,65100,65800,79e3,82900,83300,89500,89700,95e3,94400,93100,89900,83400,88800,86100,95100,90200,96100,89900,92400,90300,97500,97100,96900,94300,98700,1e5,98800,100900,1e5,99800,99700,104100,104700,107300,107900,115800,112500,114800,112200,112e3,105900,104700,109800,116700,113100,108500,108800,116500,121500,118100,114e3,112500,121800,132700,
394553,"East Stroudsburg, PA",208,188500,183e3,171600,159e3,153500,157200,160300,160400,150100,147300,154400,163e3,165100,156800,154200,148100,14e4,136300,134400,140200,139400,140200,139800,152e3,153300,157e3,146800,141600,125700,126400,124200,133200,115300,118e3,118100,130400,128100,129400,128800,127800,116600,113600,115300,111800,100100,101700,116300,133500,132500,127400,116800,112e3,106100,108200,11e4,111e3,103600,107500,108900,115100,112600,118400,119800,108500,101800,97600,106200,104300,105800,104e3,102700,108e3,97e3,96400,91400,93400,93900,95e3,99600,101600,99600,100700,97e3,92800,90100,87e3,88900,89500,94600,95500,97900,96200,96800,94300,99300,100800,103400,102e3,102200,104500,98e3,99100,99e3,106800,108200,109500,110100,112600,116e3,12e4,12e4,122200,120300,123100,123800,127200,122e3,126700,131700,145700,147800,149500,144e3,138900,133500,133300,136400,136900,139300,140700,148600,156700,162500,
395102,"Sioux City, IA",209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128800,124900,125e3,120800,119e3,119800,125500,128800,137100,134100,137300,130100,132400,130300,139e3,138400,140600,134600,136900,139300,140100,139900,144300,145600,147700,137900,153200,152300,157300,
394651,"Greenville, NC",210,137400,135e3,130600,128100,126700,125400,122900,127400,135600,139600,136900,125700,126700,128e3,129300,132400,130100,132100,131e3,131700,134100,130100,138e3,140800,144100,136900,129600,129500,125100,124e3,125400,127200,131800,123400,127600,132300,136200,136800,125500,124700,121400,128100,131700,132900,133100,133200,132100,126700,129200,130800,131800,125900,126300,125800,128300,124800,135e3,125e3,124400,125800,137600,139200,130600,130900,132100,131e3,132800,125200,121200,122200,132100,134800,132500,128200,126700,120100,122300,121300,129800,129500,127900,124100,125700,127400,125400,124700,126300,128200,126900,126900,125100,129300,132400,131800,120500,116600,116100,123e3,120400,122100,121300,131800,131200,131300,128400,129500,132800,129e3,128200,127900,130300,134500,134600,133900,131200,127700,129200,131700,134500,140100,145e3,147100,141e3,136900,137400,139700,146600,143800,147800,144200,147700,144e3,139e3,
395210,"Waterloo, IA",211,,,,,,,,,,,,,,,,,,,,,,,,,,,,102900,104800,98500,102e3,103500,106300,108200,103700,103700,100100,101500,105300,11e4,117100,12e4,120100,121700,119800,119600,115900,113e3,115200,117800,123400,123900,124400,117100,115600,116200,121900,123e3,124400,128100,130600,131700,127300,125300,123200,126300,125200,123500,122200,122300,124800,117800,120100,115400,119700,119900,123600,126700,124600,127800,129300,134300,132500,129900,129800,131200,132500,130200,125900,122200,124e3,126300,126e3,123500,121800,131800,131300,131900,127200,129700,131700,127e3,125700,124200,126400,126400,127200,129900,126e3,128600,128500,131500,134400,136e3,138600,135400,133400,130800,135800,134600,135700,131900,135400,136400,138300,136400,139200,132400,129800,130600,135300,142300,134700,
395246,"Yuba City, CA",212,222900,209700,199400,187800,183600,175800,173700,169800,166800,166200,163300,159200,153900,155500,157100,154e3,149800,149600,153800,151200,153300,155100,156800,153100,149e3,153600,160400,161700,160600,153800,154800,144200,144300,143100,151400,147200,142200,141200,139e3,141e3,136100,138400,134e3,128200,127400,128600,133300,131700,136200,138700,137700,132500,133300,139200,142800,143400,141800,145e3,149200,157800,161300,164300,168700,173400,176100,176300,179e3,181900,186600,189400,194300,191900,194600,195800,198800,197e3,194100,195400,195100,197100,199300,202200,205100,205100,208400,209400,212600,214700,217500,221900,223300,227e3,225800,225900,220100,222300,223700,230600,230100,231900,237300,240900,245700,238e3,241500,243800,249200,252800,248800,253700,254700,260100,262800,263100,264e3,265100,263700,264900,268500,275400,281100,283700,281300,282600,280100,282900,280600,275400,276200,284400,289800,289100,284200,
394485,"Columbia, MO",213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152900,152100,150100,149200,151e3,155800,155700,155900,154e3,150200,148100,143900,147900,146800,149500,148100,149600,152e3,153300,154400,153800,147700,148600,147900,150800,153500,159900,166200,165700,161200,158800,157700,158400,161800,164700,167700,167500,168400,167e3,163e3,161300,161800,169500,165500,164600,163200,171600,174800,173e3,165600,163700,163100,168300,167400,168700,170800,172400,168100,163600,163600,168e3,170800,170800,173e3,174400,176200,174300,174500,184100,187e3,186800,175600,172600,174700,179500,186e3,184200,182300,178e3,182700,183e3,184200,178e3,
394539,"Dover, DE",214,19e4,188700,192300,188300,184400,186200,190900,193400,189500,195600,191400,194e3,180300,178400,171500,174400,178700,181400,183500,182500,180600,184e3,187600,185700,182600,181700,183300,173500,165300,160800,169100,163700,166800,163100,169200,161100,151e3,145700,143300,144700,145e3,150300,155800,152200,149500,154200,152400,149700,146400,157600,159500,153100,148900,153800,158800,166200,174700,174e3,169800,161400,164500,163700,157700,162600,166500,175100,171100,168800,165800,163800,163300,164400,169200,171e3,171e3,159700,162800,160800,171200,168600,173400,174800,174600,172300,173800,173300,177200,174200,173400,174e3,172200,175300,170500,175100,179800,189600,187700,189500,185100,188400,181900,179700,184400,182300,186500,185600,191200,190300,187900,185800,185100,177300,177800,179500,188700,191900,192800,191400,185600,183900,183800,194500,198200,198200,197500,198400,206300,205500,204800,202300,,,,
394555,"Eau Claire, WI",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125e3,123100,129400,132500,138e3,134300,132600,131600,132200,131e3,134400,137e3,142400,149500,154500,152900,145700,141200,14e4,137900,136400,138300,138700,145300,144500,149500,147700,150500,149100,147500,146600,148700,150200,156200,155500,155600,150900,149500,147e3,158e3,165600,171e3,168200,163500,162100,159900,159900,163600,166200,165100,169100,169700,178200,
394720,"Janesville, WI",216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111200,110200,109900,106e3,109e3,115200,115300,113300,107400,113500,119700,123400,118500,116100,116500,12e4,119500,117400,115600,115400,116900,119300,132e3,133300,131900,12e4,121300,124900,129100,131600,132400,130800,132400,128900,128200,124e3,127e3,128900,129800,130400,128400,130300,132500,135800,135900,136200,145400,148400,149400,139900,141100,143800,149500,146800,142900,142800,139900,143400,149300,153700,
394710,"Jackson, MI",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79600,89700,89500,93e3,95200,89e3,89300,86300,92100,88e3,81600,79200,81e3,87e3,86400,84400,81600,82800,83700,84900,83400,85700,99500,106e3,108300,98300,96e3,96100,97700,1e5,104100,95600,91400,86300,92800,93600,96700,98900,102800,104500,105200,101500,102700,106900,113400,118200,118400,116700,114200,110600,109400,111700,114500,119300,113900,114400,114100,122e3,132400,132100,128200,120900,118400,118300,114500,122600,118700,121200,114600,122400,138300,142200,
395009,"Punta Gorda, FL",218,163200,151700,155700,155200,152500,146e3,141600,138e3,131100,122400,112100,111800,114800,117600,112500,111e3,118800,120800,118600,112100,108600,108200,104600,107500,110300,111900,110100,106500,105300,1e5,93500,92300,96e3,103100,97200,9e4,81400,85400,94500,97e3,96700,90400,90200,86100,88300,90100,93800,95600,101600,104800,110400,108400,107700,103900,102100,108500,110100,115200,116800,113400,118500,118300,127200,128600,129900,131900,132500,133e3,132200,131800,127100,122700,119200,125800,130500,134800,135800,134600,129500,132e3,134800,139900,138600,142500,143400,145300,152300,154600,158200,151200,152700,151800,155700,157800,162700,158900,162e3,160200,166200,165200,164700,164900,165900,172500,174100,174600,170700,170600,171500,174e3,175600,176e3,176400,179300,182e3,180100,179400,182700,188200,190700,192500,197600,200100,203100,198300,196700,190900,194300,203500,207700,209800,200900,203100,
394393,"Bloomington, IN",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171900,181700,174200,193300,179600,181900,161900,163300,162400,168e3,167200,168200,176900,180600,183100,165800,169800,168900,175700,178200,176800,179900,175900,181600,183300,192200,184500,190400,182500,190700,
395007,"Pueblo, CO",220,106200,103e3,104e3,102e3,102e3,103400,102200,97300,88700,91600,108900,118500,123e3,119e3,115900,112900,110800,111400,114500,110100,108100,104500,108300,102100,109200,109900,117800,109800,108700,107800,108800,109300,105500,103900,106200,120700,118800,111500,104200,102100,100900,97e3,104800,107900,103e3,98700,94800,96200,95900,98700,99400,102300,102700,102e3,104100,105900,105900,1e5,102500,101400,106200,106900,115800,116400,115400,113300,112600,104700,108500,103900,106900,104400,111200,118200,120200,122100,126700,129300,125700,123e3,12e4,124400,127800,123700,125300,124900,130700,134300,135100,138200,140800,140500,142500,140200,144900,144600,149100,146800,149400,143300,143400,143300,144400,148600,148800,151900,146100,149800,149200,154e3,153e3,154300,155700,157800,165100,166600,167800,157900,157100,159100,167400,171500,168100,167300,164100,166800,165900,163100,160700,150600,162700,171300,189700,
394406,"Bowling Green, KY",221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136200,134900,139200,135500,137800,144200,145600,144800,140400,138400,144300,143e3,152300,146900,143600,138300,138200,152700,153500,156500,147500,147900,149e3,148800,147600,148800,151600,154300,153100,154200,155300,158300,157700,158600,156900,159600,161500,159800,158800,160500,165e3,169400,166600,168400,160500,164400,168400,
394380,"Bend, OR",222,292700,289100,284400,290900,290100,284300,270300,274e3,266200,255800,238200,229e3,221900,215500,201200,192700,188300,193400,191900,186500,188100,191500,192400,186e3,180600,177500,174100,169900,176700,175600,179e3,176300,177400,175e3,164700,162900,164600,168600,168200,164500,171e3,183800,189300,191500,188900,186300,184900,181400,180500,175800,183800,187200,204600,204e3,214400,209700,213200,218400,216500,213500,216300,230900,240400,244600,244400,244800,243300,240800,250700,248300,254e3,246200,250900,246900,250500,250700,254800,257400,258200,258600,257600,264e3,266800,273800,273900,278100,279200,283300,284100,284300,285200,292700,295400,297900,293300,288600,292800,298600,307700,306500,307800,310400,314600,317200,318600,318500,321200,321800,325800,326400,329300,330700,335900,342100,349800,356e3,363400,369900,363500,368600,370400,383300,382400,383900,389300,392800,391800,385e3,380800,385600,385300,387100,385200,
394306,"Albany, GA",223,114500,117400,112600,108400,107800,106800,103400,104800,99300,99600,96e3,102300,104600,110400,113600,119300,113700,110500,108e3,112700,111800,102500,100500,107100,117200,118200,112100,111200,112200,113700,103200,98e3,93200,95400,96200,96200,98100,95400,94500,95900,95600,93300,97400,102300,105600,98700,93600,89900,83200,88200,91200,101300,97200,98200,100100,103500,102800,102300,108300,121400,122200,116500,107700,103200,101100,96100,94800,91900,94700,98300,100600,91600,85300,87700,90700,100100,1e5,103400,99800,99400,100300,98e3,94200,96900,101300,101400,98500,93600,94100,94700,97800,103700,96300,100900,95100,99100,92100,90600,91900,92e3,100400,97500,96500,87500,98400,100500,102300,99600,1e5,107100,106900,111800,107100,111500,112700,117100,109700,103200,112800,111400,125600,118700,126100,116e3,107800,102300,99500,107600,106900,111300,104200,106200,105100,
395193,"Vineland, NJ",224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116800,121500,121500,120800,120300,109200,112300,107600,115800,116e3,124300,120600,117400,106200,109e3,108900,107700,109700,109800,129400,125700,126200,107200,108700,110400,111600,111800,114300,116200,106900,100600,110500,120200,126e3,121900,124800,118400,118200,114200,118700,120900,116100,118100,112700,113900,112200,108200,109700,109500,116200,121400,122400,118100,117400,117700,112600,117800,112600,120100,115400,123100,122e3,113500,107700,111300,117100,118800,116100,115800,112100,113100,117800,122200,122300,118300,119300,121500,120500,117300,119200,123200,
394917,"Niles, MI",225,,,,,,,,,,,,,,,,,,,,83700,88800,86200,88300,85900,85600,84500,89400,93400,102100,96300,97600,90100,92800,99100,99700,101e3,82e3,73400,77700,84600,87400,77800,77100,78100,84700,87600,90400,85700,86e3,79400,84800,83100,92400,88100,87300,83500,88400,89100,92200,96e3,106900,101800,105500,100500,110300,97500,98100,93400,103100,102400,103800,106800,103800,102400,101800,110400,111e3,113800,107200,113500,111300,114200,108700,111500,112900,118700,116e3,118300,12e4,119e3,118800,115e3,112900,113100,120400,120300,123800,121600,126300,119600,115400,114500,121400,127800,132e3,130800,128200,135900,130600,133500,123900,129900,129200,136300,137900,137300,139900,142200,151800,146900,149400,142900,140500,134700,132400,133300,136100,139100,148600,146800,150600,153600,161300,
394731,"Kahului, HI",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518900,529e3,450600,453800,447800,460700,470300,467200,449300,460300,480800,488700,490100,478e3,484300,472100,477800,479800,478e3,486900,490400,497700,489600,481300,482700,466600,472900,472500,496100,492e3,488300,486300,503300,511100,516300,501900,505100,51e4,499e3,511400,505900,523300,535500,548e3,551800,536500,536700,557800,568200,574100,557900,565400,569400,569200,559400,539200,546800,545400,566900,563300,585300,603900,602e3,576300,586700,606800,635200,637700,622500,
394946,"Ottawa, IL",227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84700,83900,82100,86600,88e3,92600,88500,84500,81700,86200,95500,99300,99600,94700,95400,94600,95300,92900,93100,91500,91700,88900,89e3,93400,92700,96800,96100,99e3,94500,94200,98300,101700,99600,96600,96500,101200,98800,100500,98e3,100300,96300
395125,"State College, PA",228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217300,215100,214500,216400,217100,213900,209900,213900,220900,226600,225e3,217500,216300,216800,225500,225600,23e4,229800,230300,230400,218900,233500,233e3,248300,243200,239900,234400,232700,237800,239300,245200,242100,242e3,246900,
394662,"Hanford, CA",229,,,,,199700,191300,192e3,187500,190800,181700,175400,173800,175600,174900,165700,160900,161500,157400,156400,151300,152700,149800,149400,161e3,156700,157300,152e3,155300,151e3,139400,140400,142e3,140100,144600,145300,154800,142300,137400,130600,132700,124500,119600,121100,128300,132800,130800,131700,138700,137300,139e3,132400,137e3,134800,131900,133e3,137e3,140200,138100,139700,142600,138700,138600,140200,144800,146800,150300,154900,157100,157100,167800,168700,171100,162600,164e3,161600,165700,166100,166e3,166300,167300,170500,168500,168400,179300,179900,175e3,168e3,167500,174200,174800,182600,185e3,183e3,183600,181300,187900,186600,190600,194600,196700,201200,197800,192600,190800,191900,197400,199100,213700,226300,232400,216600,210900,207300,211600,207800,210700,215800,220800,225600,222500,228100,226200,231600,231500,226300,221700,219200,229600,228e3,,,,,
395036,"Rocky Mount, NC",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111300,110500,106800,104600,92100,84800,82e3,82900,87800,86e3,92700,94400,98500,99400,98e3,96700,96300,95e3,100900,102700,106700,101100,100800,98100,95900,91600,93100,93300,96800,100500,108600,112600,109200,100800,97e3,98300,108500,114e3,111500,109700,104e3,103700,98900,96900
394873,"Monroe, MI",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128400,125800,126200,113200,116500,119400,124500,120800,119900,118700,118500,118400,119100,123700,126900,134100,135900,134100,123600,120900,122500,132e3,134600,134400,129e3,130200,132600,135400,138e3,139100,141800,142100,136e3,132e3,132800,142300,144500,143800,140200,141700,140400,140800,137700,144400,144800,158400,155300,156100,143100,146100,148600,155400,151200,151300,147900,155700,151500,158600,148300,157500,
394428,"Burlington, NC",232,142e3,118500,116600,127e3,130600,129e3,116300,112600,113200,124600,136200,132100,122500,116300,115400,119800,120700,127700,127900,129700,132800,139400,135e3,140300,134300,136400,123200,121e3,118900,126100,131900,130200,115300,110800,123400,131900,126400,120700,128600,130300,121e3,115800,112500,121200,120600,127600,114900,118900,127500,136600,133800,127300,124600,126700,129900,132900,133100,130100,130800,127100,128200,133200,131900,132500,132200,133400,132900,132600,139400,137300,134700,124100,123200,125700,128700,127900,125300,128200,130400,129700,128500,131800,134400,138900,139100,137800,133600,132300,128900,128500,128400,135800,136300,133300,132e3,132e3,131900,129200,131800,132900,136100,134200,130100,129700,129700,137800,149200,15e4,148900,136700,142300,142200,144700,143500,144100,141600,140700,140300,149400,154e3,155900,155600,153600,153200,147800,142600,147600,145700,154500,157e3,165900,165100,154100,154100
394814,"Madera, CA",233,,,,,,,,,,,,,,,,,122700,124200,130700,132600,140400,142400,140400,138300,133600,137100,134200,132300,133800,133e3,136600,133200,133200,135200,139100,144200,138700,132700,123600,121300,121900,127e3,128800,125600,124e3,125400,123500,122900,126400,132100,132400,130500,134600,137100,136600,14e4,142100,146300,140200,145200,146800,157100,151700,154900,155300,165600,168200,166500,163800,17e4,173100,174900,176e3,179100,188600,182300,185700,181700,185200,182400,186400,192900,198100,205400,202500,197300,190100,193600,196400,192200,193300,197700,202400,198e3,201400,202200,205300,202900,201700,206700,206e3,209e3,212400,218e3,217700,215600,210500,210900,214700,220200,225900,226600,243300,243800,243500,233600,237e3,237800,243200,246500,252900,245300,247e3,243800,246800,245400,253100,261e3,268200,,,,,
394453,"Chambersburg, PA",234,180200,176700,173e3,163400,164300,161300,164700,164400,165900,163e3,157900,157700,163100,161500,158e3,153200,156400,158400,156800,155400,152700,155100,157500,153600,149700,145e3,147300,146400,144600,150800,153200,152100,146600,141200,141800,139400,142400,145100,144400,142700,136400,141100,146200,149800,144500,137100,136400,138700,143100,146700,143800,137100,137100,138500,146700,147e3,152800,148900,141700,139e3,140200,145800,144e3,144200,143900,142900,135500,137100,139400,146700,145400,148700,148200,142400,139700,141900,149e3,147900,148e3,147800,142400,135200,133300,138100,141600,142e3,143400,144300,144400,145400,138800,137200,135e3,145700,148700,149300,147900,149e3,151e3,149700,15e4,152200,154700,156300,157300,157300,157900,155100,159900,159600,161300,157300,158600,158600,156300,154900,154700,155700,158e3,159100,167800,166100,168600,162800,162700,162100,163100,166500,170100,174400,168500,164200,166300,
395152,"Texarkana, TX",235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107600,113200,116300,116100,122900,121900,13e4,125100,123600,116300,12e4,125e3,127600,125300,118300,114900,113e3,114900,126800,144600,154700,149800,136500,127700,127400,126900,123700,124700,130400,139600,147e3,137400,140200,123e3,
395221,"Wheeling, OH",236,,,,,,,,,,,,,,,,,,,,,62700,70600,70800,75900,72200,69800,67500,70900,72600,73900,72400,76e3,75600,74300,75300,73e3,75500,65700,66100,61800,68800,69900,73e3,71100,69500,67e3,64e3,61500,63900,67800,67200,63900,66800,71900,77500,80100,77400,78100,77300,80900,71900,74200,75700,91300,92300,91100,85900,82300,84e3,80900,75300,73300,80800,78e3,78800,72600,80600,81100,87e3,89300,86300,81600,80100,91400,92800,94400,85500,82100,85900,84100,86100,79200,81e3,83700,87200,90100,79800,76100,73900,86400,87400,90600,84e3,87800,83900,84500,85200,84100,84600,82300,84200,84700,83300,85300,89900,94900,100300,108400,111900,113700,107200,100100,98100,97400,113700,112700,114500,101500,102e3,1e5,102200,102300,99200,
394598,"Florence, AL",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109100,100500,100400,100400,101900,98900,94100,94200,95100,94600,106600,109400,111600,100600,103900,103400,100500,93800,90900,97600,97600,103400,99200,104500,103300,104200,102800,106500,109100,110600,114300,107e3,108900,103800,106100,101700,103700,111200,112300,115800,120300,125600,123700,115900,113e3,119900,130900,140100,133800,,,,,,,,,,,
394639,"Grand Junction, CO",238,221600,222100,221100,219900,215300,217300,211600,214700,207600,209200,217e3,224100,227400,223500,222100,215900,204600,197100,198e3,197300,194800,197500,200700,207e3,202500,198400,189700,183900,183200,184900,182300,177300,166800,171300,174700,180200,175200,169e3,162900,154700,152400,151200,152500,154100,154e3,157200,156800,159900,163e3,167600,177600,173200,171700,167800,172e3,169300,163500,165400,168400,174200,171300,173600,170300,175700,174600,176700,172100,170100,171200,176700,176500,178900,172900,176600,178600,181400,183700,180400,179700,18e4,184900,187e3,186e3,180200,182600,183200,186500,181700,185900,190100,198700,196400,196100,193400,197200,195200,196900,195300,197600,200700,2e5,202300,198900,205500,204400,205600,203e3,205400,214200,214800,217700,210400,210500,209700,215200,218600,216200,217200,222200,230900,232600,236500,239200,238300,231200,23e4,231600,235100,231e3,235600,244100,252900,259e3,254500
395163,"Traverse City, MI",239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161e3,161900,163600,154300,154800,157700,154400,156300,158400,159400,160600,178e3,183600,180600,168400,162e3,166100,164100,174e3,175700,168e3,173100,169900,181900,178500,183100,172500,170300,164500,173700,176e3,183600,184600,185200,191600,192400,195100,194300,195400,194900,193200,195900,196200,196700,193300,205e3,200300,203600,206700,212900,218700,208800,212700,208700,207100,205400,208e3,211100,217200,229600,242600,235100,
394515,"Dalton, GA",240,,,,,,,,,,,,,89300,88700,84100,87300,87400,94e3,94700,94600,93200,96900,98600,92600,87200,86e3,87500,90200,86100,90200,88e3,85e3,78800,75600,81700,82600,79500,71800,69100,7e4,73200,77800,73600,69800,65100,66300,70700,73500,76700,77400,74600,76800,78700,82400,81e3,78e3,77800,78600,85500,87900,86700,82900,80500,81700,83300,83500,83e3,81900,83600,85600,86900,85600,87800,89200,92300,89500,9e4,91e3,93500,94800,95500,95100,94900,96e3,96700,100400,101700,104900,98e3,99700,98500,104400,103800,106300,107400,108800,108200,107600,109900,111100,114100,111600,114900,115200,115600,117800,117700,120500,119200,120600,118300,122400,120800,124300,126100,130900,132100,124200,125400,123100,128400,124700,123500,124700,125800,134100,137e3,134600,130700,127900,132400,133800,132e3,
394685,"Homosassa Springs, FL",241,143e3,139300,144300,137900,133600,124500,121500,125900,124800,124e3,115100,111500,109500,108500,109200,106700,103500,99500,98700,97600,96600,102800,109600,111300,104800,97800,99400,98600,94900,82500,81100,81800,87800,88300,86e3,88500,86400,85800,80400,80400,79500,81200,79e3,82300,81700,83700,83700,85e3,83900,83500,82e3,85900,87500,88800,86900,84400,80600,86400,87300,93900,90400,94400,90400,91600,90800,96700,96400,95800,96700,97100,93300,88600,88200,92700,97400,96300,97600,94300,95700,96e3,96100,96300,95800,97400,98600,98900,99100,99800,101200,103900,103400,106200,106800,109700,109900,116800,119200,120100,115e3,117e3,114700,113900,113100,115800,120500,122e3,126100,126400,127300,127500,129200,130900,132100,127100,130700,132200,138300,138300,138700,141600,143600,143500,140800,136900,137800,136600,133600,133600,140200,146600,149800,15e4,153500,
395182,"Valdosta, GA",242,125200,121800,121300,114900,115700,116500,118200,115500,117300,119400,120700,135300,132900,138200,121e3,124600,118300,117300,115700,117600,116500,121300,124300,134100,13e4,127300,121100,121500,124600,120100,123600,121500,127900,127900,130300,125200,118900,114800,121900,121400,114300,103200,100400,104e3,116500,117300,125100,115900,119300,114100,115500,113100,113e3,111300,112200,106700,111200,118800,121800,118400,111100,110300,107100,105900,105500,106500,108500,111400,113e3,109100,109700,117600,118600,115500,104500,105400,106500,108200,108900,108300,106700,106400,104400,104300,106300,115200,116700,115700,119600,123800,123900,113700,108200,114600,122800,126300,119100,114900,117700,118200,119100,116500,118300,115200,121300,122400,121700,122100,121e3,122400,121100,125200,126400,123e3,119400,122300,124200,125600,125700,125200,128200,127200,130500,130200,135300,131800,136400,133900,137300,138600,148e3,155e3,148e3,
